espn_id,name,full_name,jersey,position,position_name,height,weight,age,team_name,team_abbr,headshot_url,experience_years,salary,years_remaining,draft_year,draft_round,draft_selection
2991350,Alex Caruso,Alex Caruso,9,G,Guard,"6' 5""",186 lbs,32.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/2991350.png,9.0,19550160.0,3.0,,,
5105800,Josh Dix,Josh Dix,,G,Guard,"6' 5""",206 lbs,22.0,Oklahoma City Thunder,OKC,,0.0,,,,,
4278073,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,2,G,Guard,"6' 6""",195 lbs,28.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,8.0,40806150.0,5.0,2018.0,1.0,11.0
4222252,Isaiah Hartenstein,Isaiah Hartenstein,55,C,Center,"7' 0""",250 lbs,28.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/4222252.png,8.0,28500000.0,1.0,2017.0,2.0,43.0
4433255,Chet Holmgren,Chet Holmgren,7,C,Center,"7' 1""",208 lbs,24.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/4433255.png,3.0,41500000.0,5.0,2022.0,1.0,2.0
5174983,Aday Mara,Aday Mara,,C,Center,"7' 3""",262 lbs,21.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/5174983.png,0.0,,,2026.0,1.0,12.0
4683778,Jared McCain,Jared McCain,3,G,Guard,"6' 3""",195 lbs,22.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/4683778.png,2.0,4422600.0,2.0,2024.0,1.0,16.0
4900671,Ajay Mitchell,Ajay Mitchell,25,G,Guard,"6' 4""",190 lbs,24.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/4900671.png,2.0,2850000.0,2.0,2024.0,2.0,38.0
5106270,Otega Oweh,Otega Oweh,,G,Guard,"6' 4""",217 lbs,23.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/5106270.png,0.0,,,2026.0,2.0,41.0
5061603,Thomas Sorber,Thomas Sorber,12,C,Center,"6' 9""",250 lbs,20.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/5061603.png,0.0,4887720.0,3.0,2025.0,1.0,15.0
5241364,Bennett Stirtz,Bennett Stirtz,,G,Guard,"6' 4""",190 lbs,22.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/5241364.png,0.0,,,2026.0,1.0,16.0
5159925,Nikola Topic,Nikola Topic,44,G,Guard,"6' 6""",200 lbs,21.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/5159925.png,1.0,5429760.0,2.0,2024.0,1.0,12.0
4683692,Cason Wallace,Cason Wallace,22,G,Guard,"6' 3""",195 lbs,22.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/4683692.png,3.0,7420806.0,1.0,2023.0,1.0,10.0
4593803,Jalen Williams,Jalen Williams,8,G,Guard,"6' 5""",211 lbs,25.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/4593803.png,4.0,41500000.0,5.0,2022.0,1.0,12.0
4432823,Jaylin Williams,Jaylin Williams,6,F,Forward,"6' 9""",240 lbs,24.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/4432823.png,4.0,7774648.0,2.0,2022.0,2.0,34.0
3133626,Kenrich Williams,Kenrich Williams,34,G,Guard,"6' 7""",210 lbs,31.0,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/headshots/nba/players/full/3133626.png,8.0,7163000.0,1.0,,,
4432573,Paolo Banchero,Paolo Banchero,5,F,Forward,"6' 10""",250 lbs,23.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4432573.png,4.0,41500000.0,5.0,2022.0,1.0,1.0
4066320,Desmond Bane,Desmond Bane,3,G,Guard,"6' 6""",215 lbs,28.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4066320.png,6.0,39446090.0,3.0,2020.0,1.0,30.0
4348700,Goga Bitadze,Goga Bitadze,35,C,Center,"6' 11""",250 lbs,27.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4348700.png,7.0,7608696.0,1.0,2019.0,1.0,18.0
4712849,Anthony Black,Anthony Black,0,G,Guard,"6' 7""",200 lbs,22.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4712849.png,3.0,10106315.0,1.0,2023.0,1.0,6.0
4565201,Malaki Branham,Malaki Branham,12,F,Forward,"6' 4""",180 lbs,23.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4565201.png,4.0,,,2022.0,1.0,20.0
4278572,Jamal Cain,Jamal Cain,8,F,Forward,"6' 7""",191 lbs,27.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4278572.png,4.0,,,,,
3133635,Jevon Carter,Jevon Carter,2,G,Guard,"6' 0""",200 lbs,31.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/3133635.png,8.0,,,2018.0,2.0,32.0
4277847,Wendell Carter Jr.,Wendell Carter Jr.,34,C,Center,"6' 10""",270 lbs,27.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4277847.png,8.0,18102000.0,3.0,2018.0,1.0,7.0
4397204,Colin Castleton,Colin Castleton,14,C,Center,"6' 10""",250 lbs,26.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4397204.png,3.0,,,,,
4702382,Tristan da Silva,Tristan da Silva,23,F,Forward,"6' 8""",217 lbs,25.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4702382.png,2.0,3991200.0,2.0,2024.0,1.0,18.0
4576085,JD Davison,JD Davison,20,G,Guard,"6' 1""",195 lbs,23.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4576085.png,4.0,2584539.0,1.0,2022.0,2.0,53.0
4065654,Jonathan Isaac,Jonathan Isaac,1,F,Forward,"6' 10""",230 lbs,28.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4065654.png,9.0,14500000.0,3.0,2017.0,1.0,6.0
4593034,Alex Morales,Alex Morales,30,G,Guard,"6' 6""",180 lbs,28.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4593034.png,1.0,0.0,1.0,,,
5107251,Izaiyah Nelson,Izaiyah Nelson,,F,Forward,"6' 8""",219 lbs,22.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/5107251.png,0.0,,,2026.0,2.0,51.0
5214637,Noah Penda,Noah Penda,93,F,Forward,"6' 7""",215 lbs,21.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/5214637.png,1.0,2150917.0,3.0,2025.0,2.0,32.0
5239561,Jase Richardson,Jase Richardson,11,G,Guard,"6' 1""",180 lbs,20.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/5239561.png,1.0,3132360.0,3.0,2025.0,1.0,25.0
4432165,Jalen Suggs,Jalen Suggs,4,G,Guard,"6' 5""",205 lbs,25.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4432165.png,5.0,32400000.0,4.0,2021.0,1.0,5.0
6478,Nikola Vucevic,Nikola Vucevic,9,C,Center,"6' 9""",260 lbs,35.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/6478.png,15.0,,,2011.0,1.0,16.0
4566434,Franz Wagner,Franz Wagner,22,F,Forward,"6' 10""",220 lbs,25.0,Orlando Magic,ORL,https://a.espncdn.com/i/headshots/nba/players/full/4566434.png,5.0,41754690.0,4.0,2021.0,1.0,8.0
4870562,Dominick Barlow,Dominick Barlow,25,F,Forward,"6' 9""",215 lbs,23.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4870562.png,4.0,3415000.0,1.0,,,
5105637,Adem Bona,Adem Bona,30,C,Center,"6' 10""",235 lbs,23.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/5105637.png,2.0,2296271.0,2.0,2024.0,2.0,41.0
3917376,Jaylen Brown,Jaylen Brown,7,G,Guard,"6' 6""",223 lbs,29.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/3917376.png,10.0,57078728.0,3.0,2016.0,1.0,3.0
2581018,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,,G,Guard,"6' 5""",204 lbs,33.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/2581018.png,13.0,21621500.0,1.0,2013.0,1.0,8.0
5124612,VJ Edgecombe,VJ Edgecombe,77,G,Guard,"6' 4""",180 lbs,21.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/5124612.png,1.0,11663880.0,3.0,2025.0,1.0,3.0
4711297,Justin Edwards,Justin Edwards,11,F,Forward,"6' 7""",203 lbs,22.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4711297.png,2.0,2411090.0,2.0,,,
3059318,Joel Embiid,Joel Embiid,21,C,Center,"7' 0""",280 lbs,32.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/3059318.png,10.0,58100000.0,3.0,2014.0,1.0,3.0
3904625,Tacko Fall,Tacko Fall,,C,Center,"7' 6""",250 lbs,30.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/3904625.png,3.0,,,,,
4871141,Ariel Hukporti,Ariel Hukporti,,C,Center,"7' 0""",246 lbs,24.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4871141.png,2.0,,,2024.0,2.0,58.0
1966,LeBron James,LeBron James,23,F,Forward,"6' 9""",250 lbs,41.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/1966.png,23.0,,,2003.0,1.0,1.0
4702159,Dillon Jones,Dillon Jones,,F,Forward,"6' 5""",235 lbs,24.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4702159.png,,,,2024.0,1.0,26.0
4433144,Caleb Love,Caleb Love,9,G,Guard,"6' 3""",212 lbs,24.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4433144.png,1.0,,,,,
4431678,Tyrese Maxey,Tyrese Maxey,0,G,Guard,"6' 2""",200 lbs,25.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4431678.png,6.0,40770520.0,3.0,2020.0,1.0,21.0
4702049,Duke Miles,Duke Miles,,G,Guard,"6' 0""",180 lbs,24.0,Philadelphia 76ers,PHI,,0.0,,,,,
4592444,Jameer Nelson Jr.,Jameer Nelson Jr.,,G,Guard,"6' 1""",190 lbs,25.0,Philadelphia 76ers,PHI,,,,,,,
4873090,Labaron Philon Jr.,Labaron Philon Jr.,,G,Guard,"6' 3""",176 lbs,20.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4873090.png,0.0,,,2026.0,1.0,22.0
5099752,Rayan Rupert,Rayan Rupert,12,G,Guard,"6' 7""",205 lbs,22.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/5099752.png,3.0,,,2023.0,2.0,43.0
4351851,Anfernee Simons,Anfernee Simons,5,G,Guard,"6' 3""",200 lbs,27.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4351851.png,8.0,,,2018.0,1.0,24.0
3912848,Dean Wade,Dean Wade,,F,Forward,"6' 9""",228 lbs,29.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/3912848.png,7.0,,,,,
4432446,Jabari Walker,Jabari Walker,33,F,Forward,"6' 7""",237 lbs,24.0,Philadelphia 76ers,PHI,https://a.espncdn.com/i/headshots/nba/players/full/4432446.png,4.0,2584539.0,1.0,2022.0,2.0,57.0
3136193,Devin Booker,Devin Booker,15,G,Guard,"6' 5""",206 lbs,29.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/3136193.png,11.0,57078728.0,4.0,2015.0,1.0,13.0
4280245,Jamaree Bouyea,Jamaree Bouyea,17,G,Guard,"6' 2""",180 lbs,27.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4280245.png,4.0,2584539.0,1.0,,,
4591259,Koby Brea,Koby Brea,14,G,Guard,"6' 6""",215 lbs,23.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4591259.png,1.0,,,2025.0,1.0,41.0
4066383,Miles Bridges,Miles Bridges,,F,Forward,"6' 7""",225 lbs,28.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4066383.png,7.0,22826087.0,1.0,2018.0,1.0,12.0
3155526,Dillon Brooks,Dillon Brooks,3,F,Forward,"6' 7""",225 lbs,30.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/3155526.png,9.0,19992727.0,1.0,2017.0,2.0,45.0
4888725,Ryan Dunn,Ryan Dunn,0,F,Forward,"6' 7""",216 lbs,23.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4888725.png,2.0,2784240.0,2.0,2024.0,1.0,28.0
5105977,Rasheer Fleming,Rasheer Fleming,20,F,Forward,"6' 9""",240 lbs,22.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/5105977.png,1.0,2150917.0,3.0,2025.0,2.0,31.0
4278585,Collin Gillespie,Collin Gillespie,12,G,Guard,"6' 1""",195 lbs,27.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4278585.png,3.0,,,,,
4278402,Jordan Goodwin,Jordan Goodwin,23,G,Guard,"6' 3""",215 lbs,27.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4278402.png,5.0,,,,,
4437244,Jalen Green,Jalen Green,4,G,Guard,"6' 4""",186 lbs,24.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4437244.png,5.0,36251166.0,2.0,2021.0,1.0,2.0
4291678,Haywood Highsmith,Haywood Highsmith,7,F,Forward,"6' 5""",220 lbs,29.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4291678.png,6.0,3018158.0,1.0,,,
4702602,CJ Huntley,CJ Huntley,22,F,Forward,"6' 10""",230 lbs,24.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4702602.png,1.0,0.0,1.0,,,
4601023,Oso Ighodaro,Oso Ighodaro,11,F,Forward,"6' 11""",235 lbs,24.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4601023.png,2.0,2296271.0,2.0,2024.0,2.0,40.0
3913174,Luke Kennard,Luke Kennard,,G,Guard,"6' 5""",206 lbs,30.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/3913174.png,9.0,,,2017.0,1.0,12.0
4277957,Isaiah Livers,Isaiah Livers,18,F,Forward,"6' 6""",232 lbs,28.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4277957.png,4.0,,,2021.0,2.0,42.0
5203685,Khaman Maluach,Khaman Maluach,10,C,Center,"7' 2""",250 lbs,20.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/5203685.png,1.0,6316680.0,3.0,2025.0,1.0,10.0
5041953,Koa Peat,Koa Peat,,F,Forward,"6' 8""",245 lbs,19.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/5041953.png,0.0,,,2026.0,1.0,30.0
4066268,Duop Reath,Duop Reath,,C,Center,"6' 9""",245 lbs,30.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4066268.png,3.0,,,,,
4592714,Pat Spencer,Pat Spencer,,G,Guard,"6' 2""",205 lbs,30.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4592714.png,3.0,,,,,
4701232,Mark Williams,Mark Williams,15,C,Center,"7' 1""",240 lbs,24.0,Phoenix Suns,PHX,https://a.espncdn.com/i/headshots/nba/players/full/4701232.png,4.0,,,2022.0,1.0,15.0
4683021,Deni Avdija,Deni Avdija,8,F,Forward,"6' 8""",228 lbs,25.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4683021.png,6.0,13125000.0,2.0,2020.0,1.0,9.0
4431736,Toumani Camara,Toumani Camara,33,F,Forward,"6' 7""",230 lbs,26.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4431736.png,3.0,18080358.0,4.0,2023.0,2.0,52.0
4592435,Branden Carlson,Branden Carlson,,C,Center,"7' 0""",220 lbs,27.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4592435.png,2.0,,,,,
5081727,Sidy Cissoko,Sidy Cissoko,91,G,Guard,"6' 6""",220 lbs,22.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/5081727.png,3.0,2497812.0,1.0,2023.0,2.0,44.0
5105565,Donovan Clingan,Donovan Clingan,23,C,Center,"7' 2""",280 lbs,22.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/5105565.png,2.0,7519920.0,2.0,2024.0,1.0,7.0
5217746,Yang Hansen,Yang Hansen,16,C,Center,"7' 1""",270 lbs,21.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/5217746.png,1.0,4643520.0,3.0,2025.0,1.0,16.0
4683678,Scoot Henderson,Scoot Henderson,00,G,Guard,"6' 3""",207 lbs,22.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4683678.png,3.0,13585522.0,1.0,2023.0,1.0,3.0
3995,Jrue Holiday,Jrue Holiday,5,G,Guard,"6' 4""",220 lbs,36.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/3995.png,17.0,34800000.0,2.0,2009.0,1.0,17.0
4703889,Jayson Kent,Jayson Kent,29,G,Guard,"6' 8""",215 lbs,24.0,Portland Trail Blazers,POR,,1.0,0.0,1.0,,,
4578893,Vit Krejci,Vit Krejci,27,G,Guard,"6' 8""",195 lbs,26.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4578893.png,5.0,2667944.0,2.0,2020.0,2.0,37.0
6606,Damian Lillard,Damian Lillard,0,G,Guard,"6' 2""",200 lbs,36.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/6606.png,13.0,13398000.0,2.0,2012.0,1.0,6.0
4279888,Ja Morant,Ja Morant,1,G,Guard,"6' 2""",174 lbs,27.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4279888.png,7.0,42166510.0,2.0,2019.0,1.0,2.0
4066399,Micah Potter,Micah Potter,11,C,Center,"6' 9""",248 lbs,28.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4066399.png,4.0,2801346.0,1.0,,,
4914336,Shaedon Sharpe,Shaedon Sharpe,17,G,Guard,"6' 5""",210 lbs,23.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4914336.png,4.0,20089286.0,4.0,2022.0,1.0,7.0
4610139,Jeremy Sochan,Jeremy Sochan,20,F,Forward,"6' 8""",230 lbs,23.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4610139.png,4.0,,,2022.0,1.0,9.0
4593043,John Tonje,John Tonje,,F,Forward,"6' 5""",225 lbs,25.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4593043.png,1.0,,,2025.0,2.0,53.0
4066211,Robert Williams III,Robert Williams III,35,C,Center,"6' 9""",249 lbs,28.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4066211.png,8.0,,,2018.0,1.0,27.0
4706557,Chris Youngblood,Chris Youngblood,11,G,Guard,"6' 4""",221 lbs,24.0,Portland Trail Blazers,POR,https://a.espncdn.com/i/headshots/nba/players/full/4706557.png,1.0,0.0,1.0,,,
4431679,Precious Achiuwa,Precious Achiuwa,9,PF,Power Forward,"6' 8""",243 lbs,26.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4431679.png,6.0,,,2020.0,1.0,20.0
5142620,Darius Acuff Jr.,Darius Acuff Jr.,5,G,Guard,"6' 2""",186 lbs,19.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/5142620.png,0.0,,,2026.0,1.0,7.0
4433174,Dylan Cardwell,Dylan Cardwell,32,C,Center,"6' 10""",255 lbs,24.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4433174.png,1.0,2150917.0,3.0,,,
4702384,Nique Clifford,Nique Clifford,5,G,Guard,"6' 5""",175 lbs,24.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4702384.png,1.0,3263400.0,3.0,2025.0,1.0,24.0
4397654,Adam Flagler,Adam Flagler,,G,Guard,"6' 1""",180 lbs,26.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4397654.png,2.0,,,,,
4065732,De'Andre Hunter,De'Andre Hunter,15,F,Forward,"6' 7""",221 lbs,28.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4065732.png,7.0,24910714.0,1.0,2019.0,1.0,4.0
4917149,Alex Karaban,Alex Karaban,33,F,Forward,"6' 7""",225 lbs,23.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4917149.png,0.0,,,2026.0,1.0,29.0
3064440,Zach LaVine,Zach LaVine,8,G,Guard,"6' 5""",200 lbs,31.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/3064440.png,12.0,48967380.0,1.0,2014.0,1.0,13.0
5107897,Jonathan Mogbo,Jonathan Mogbo,,F,Forward,"6' 9""",225 lbs,24.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/5107897.png,2.0,2296271.0,1.0,2024.0,2.0,31.0
4066262,Malik Monk,Malik Monk,0,G,Guard,"6' 3""",200 lbs,28.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4066262.png,9.0,21190034.0,2.0,2017.0,1.0,11.0
4594327,Keegan Murray,Keegan Murray,13,F,Forward,"6' 8""",225 lbs,26.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4594327.png,4.0,24137931.0,4.0,2022.0,1.0,4.0
4279318,Daeqwon Plowden,Daeqwon Plowden,29,G,Guard,"6' 6""",216 lbs,28.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4279318.png,2.0,,,,,
4898371,Maxime Raynaud,Maxime Raynaud,42,C,Center,"7' 1""",250 lbs,23.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/4898371.png,1.0,2150917.0,2.0,2025.0,2.0,42.0
3155942,Domantas Sabonis,Domantas Sabonis,11,F,Forward,"6' 10""",240 lbs,30.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/3155942.png,10.0,45472000.0,2.0,2016.0,1.0,11.0
5106058,Emanuel Sharp,Emanuel Sharp,34,G,Guard,"6' 3""",208 lbs,22.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/5106058.png,0.0,,,2026.0,2.0,45.0
3907387,Ben Simmons,Ben Simmons,,G,Guard,"6' 10""",240 lbs,30.0,Sacramento Kings,SAC,https://a.espncdn.com/i/headshots/nba/players/full/3907387.png,,,,2016.0,1.0,1.0
6578,Harrison Barnes,Harrison Barnes,40,F,Forward,"6' 7""",225 lbs,34.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/6578.png,14.0,,,2012.0,1.0,7.0
5105337,Maliq Brown,Maliq Brown,,F,Forward,"6' 9""",215 lbs,22.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/5105337.png,0.0,,,2026.0,2.0,44.0
5061568,Carter Bryant,Carter Bryant,11,F,Forward,"6' 7""",220 lbs,20.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/5061568.png,1.0,5145360.0,3.0,2025.0,1.0,14.0
4845367,Stephon Castle,Stephon Castle,5,G,Guard,"6' 6""",215 lbs,21.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/4845367.png,2.0,10015920.0,2.0,2024.0,1.0,4.0
4592479,Julian Champagnie,Julian Champagnie,30,F,Forward,"6' 7""",217 lbs,25.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/4592479.png,4.0,3000000.0,1.0,,,
4066259,De'Aaron Fox,De'Aaron Fox,4,G,Guard,"6' 3""",185 lbs,28.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/4066259.png,9.0,49800000.0,4.0,2017.0,1.0,5.0
5107968,Ja'Kobi Gillespie,Ja'Kobi Gillespie,,G,Guard,"6' 1""",180 lbs,22.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/5107968.png,0.0,,,2026.0,2.0,42.0
5037871,Dylan Harper,Dylan Harper,2,G,Guard,"6' 5""",215 lbs,20.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/5037871.png,1.0,12989040.0,3.0,2025.0,1.0,2.0
6440,Tobias Harris,Tobias Harris,,F,Forward,"6' 8""",226 lbs,34.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/6440.png,15.0,,,2011.0,1.0,19.0
4433618,Harrison Ingram,Harrison Ingram,55,F,Forward,"6' 5""",230 lbs,23.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/4433618.png,2.0,,,2024.0,2.0,48.0
4395723,Keldon Johnson,Keldon Johnson,3,F,Forward,"6' 5""",220 lbs,26.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/4395723.png,7.0,17500000.0,1.0,2019.0,1.0,29.0
4713010,David Jones Garcia,David Jones Garcia,25,F,Forward,"6' 4""",210 lbs,24.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/4713010.png,1.0,,,,,
3064560,Luke Kornet,Luke Kornet,7,C,Center,"7' 1""",250 lbs,31.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/3064560.png,9.0,10450000.0,3.0,,,
3134916,Jordan McLaughlin,Jordan McLaughlin,0,G,Guard,"6' 0""",185 lbs,30.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/3134916.png,7.0,,,,,
4432872,Emanuel Miller,Emanuel Miller,14,F,Forward,"6' 7""",215 lbs,26.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/4432872.png,2.0,0.0,1.0,,,
5101845,Jayden Quaintance,Jayden Quaintance,,F,Forward,"6' 10""",255 lbs,19.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/5101845.png,0.0,,,2026.0,1.0,20.0
5105809,Tarris Reed Jr.,Tarris Reed Jr.,,C,Center,"6' 10""",270 lbs,23.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/5105809.png,0.0,,,2026.0,1.0,26.0
