PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_SLUG,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH,SEASON
1630173,"Achiuwa, Precious",Precious Achiuwa,1,2020,2026,precious_achiuwa,precious_achiuwa,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00,2025-26
203500,"Adams, Steven",Steven Adams,1,2013,2026,steven_adams,steven_adams,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00,2025-26
1628389,"Adebayo, Bam",Bam Adebayo,1,2017,2026,bam_adebayo,bam_adebayo,1610612748,Miami,Heat,MIA,heat,heat,Y,00,2025-26
1630534,"Agbaji, Ochai",Ochai Agbaji,1,2022,2026,ochai_agbaji,ochai_agbaji,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00,2025-26
1630583,"Aldama, Santi",Santi Aldama,1,2021,2026,santi_aldama,santi_aldama,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01,2025-26
1641725,"Alexander, Trey",Trey Alexander,1,2024,2026,trey_alexander,trey_alexander,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11,2025-26
1629638,"Alexander-Walker, Nickeil",Nickeil Alexander-Walker,1,2019,2026,nickeil_alexander-walker,nickeil_alexander-walker,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01,2025-26
1628960,"Allen, Grayson",Grayson Allen,1,2018,2026,grayson_allen,grayson_allen,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01,2025-26
1628386,"Allen, Jarrett",Jarrett Allen,1,2017,2026,jarrett_allen,jarrett_allen,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00,2025-26
1630631,"Alvarado, Jose",Jose Alvarado,1,2021,2026,jose_alvarado,jose_alvarado,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00,2025-26
203937,"Anderson, Kyle",Kyle Anderson,1,2014,2026,kyle_anderson,kyle_anderson,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01,2025-26
1630828,"Antetokounmpo, Alex",Alex Antetokounmpo,1,2025,2025,alex_antetokounmpo,alex_antetokounmpo,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11,2025-26
203507,"Antetokounmpo, Giannis",Giannis Antetokounmpo,1,2013,2026,giannis_antetokounmpo,giannis_antetokounmpo,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00,2025-26
203648,"Antetokounmpo, Thanasis",Thanasis Antetokounmpo,1,2015,2025,thanasis_antetokounmpo,thanasis_antetokounmpo,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01,2025-26
1630175,"Anthony, Cole",Cole Anthony,0,2020,2025,cole_anthony,cole_anthony,0,,,,,,Y,00,2025-26
1628384,"Anunoby, OG",OG Anunoby,1,2017,2026,og_anunoby,og_anunoby,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00,2025-26
1630166,"Avdija, Deni",Deni Avdija,1,2020,2026,deni_avdija,deni_avdija,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00,2025-26
1629028,"Ayton, Deandre",Deandre Ayton,1,2018,2026,deandre_ayton,deandre_ayton,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00,2025-26
1628963,"Bagley III, Marvin",Marvin Bagley III,1,2018,2026,marvin_bagley_iii,marvin_bagley_iii,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00,2025-26
1642846,"Bailey, Ace",Ace Bailey,1,2025,2026,airious_bailey,ace_bailey,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00,2025-26
1642380,"Bal, Adama",Adama Bal,0,2025,2025,adama_bal,adama_bal,0,,,,,,Y,11,2025-26
1631116,"Baldwin Jr., Patrick",Patrick Baldwin Jr.,1,2022,2025,patrick_baldwin_jr,patrick_baldwin_jr,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11,2025-26
1630163,"Ball, LaMelo",LaMelo Ball,1,2020,2026,lamelo_ball,lamelo_ball,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00,2025-26
1628366,"Ball, Lonzo",Lonzo Ball,0,2017,2025,lonzo_ball,lonzo_ball,0,,,,,,Y,00,2025-26
1628964,"Bamba, Mo",Mo Bamba,0,2018,2026,mohamed_bamba,mo_bamba,0,,,,,,Y,11,2025-26
1631094,"Banchero, Paolo",Paolo Banchero,1,2022,2026,paolo_banchero,paolo_banchero,1610612753,Orlando,Magic,ORL,magic,magic,Y,00,2025-26
1630217,"Bane, Desmond",Desmond Bane,1,2020,2026,desmond_bane,desmond_bane,1610612753,Orlando,Magic,ORL,magic,magic,Y,00,2025-26
1630625,"Banton, Dalano",Dalano Banton,1,2021,2025,dalano_banton,dalano_banton,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11,2025-26
1631230,"Barlow, Dominick",Dominick Barlow,1,2022,2026,dominick_barlow,dominick_barlow,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01,2025-26
203084,"Barnes, Harrison",Harrison Barnes,1,2012,2026,harrison_barnes,harrison_barnes,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00,2025-26
1630567,"Barnes, Scottie",Scottie Barnes,1,2021,2026,scottie_barnes,scottie_barnes,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00,2025-26
1642964,"Barnhizer, Brooks",Brooks Barnhizer,1,2025,2026,brooks_barnhizer,brooks_barnhizer,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11,2025-26
1629628,"Barrett, RJ",RJ Barrett,1,2019,2026,rj_barrett,rj_barrett,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00,2025-26
1629646,"Bassey, Charles",Charles Bassey,1,2021,2026,charles_bassey,charles_bassey,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11,2025-26
1642419,"Battle, Jamison",Jamison Battle,1,2024,2026,jamison_battle,jamison_battle,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11,2025-26
201587,"Batum, Nicolas",Nicolas Batum,1,2008,2026,nicolas_batum,nicolas_batum,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00,2025-26
203078,"Beal, Bradley",Bradley Beal,1,2012,2026,bradley_beal,bradley_beal,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00,2025-26
1630699,"Beauchamp, MarJon",MarJon Beauchamp,1,2022,2026,marjon_beauchamp,marjon_beauchamp,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11,2025-26
1642866,"Beringer, Joan",Joan Beringer,1,2025,2026,joan_beringer,joan_beringer,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11,2025-26
1630180,"Bey, Saddiq",Saddiq Bey,1,2020,2026,saddiq_bey,saddiq_bey,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00,2025-26
1629048,"Bitadze, Goga",Goga Bitadze,1,2019,2026,goga_bitadze,goga_bitadze,1610612753,Orlando,Magic,ORL,magic,magic,Y,01,2025-26
202687,"Biyombo, Bismack",Bismack Biyombo,1,2011,2025,bismack_biyombo,bismack_biyombo,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00,2025-26
1641710,"Black, Anthony",Anthony Black,1,2023,2026,anthony_black,anthony_black,1610612753,Orlando,Magic,ORL,magic,magic,Y,00,2025-26
1641778,"Black, Leaky",Leaky Black,1,2023,2025,leaky_black,leaky_black,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11,2025-26
1631205,"Boeheim, Buddy",Buddy Boeheim,0,2022,2025,buddy_boheim,buddy_boeheim,0,,,,,,Y,11,2025-26
203992,"Bogdanović, Bogdan",Bogdan Bogdanović,1,2017,2026,bogdan_bogdanovic,bogdan_bogdanović,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00,2025-26
1641737,"Bona, Adem",Adem Bona,1,2024,2026,adem_bona,adem_bona,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00,2025-26
1626164,"Booker, Devin",Devin Booker,1,2015,2026,devin_booker,devin_booker,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00,2025-26
1628449,"Boucher, Chris",Chris Boucher,0,2017,2025,chris_boucher,chris_boucher,0,,,,,,Y,01,2025-26
1631123,"Bouyea, Jamaree",Jamaree Bouyea,1,2022,2026,jamaree_bouyea,jamaree_bouyea,1610612756,Phoenix,Suns,PHX,suns,suns,Y,11,2025-26
1628396,"Bradley, Tony",Tony Bradley,1,2017,2026,tony_bradley,tony_bradley,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01,2025-26
1631103,"Branham, Malaki",Malaki Branham,0,2022,2026,malaki_branham,malaki_branham,0,,,,,,Y,11,2025-26
1631128,"Braun, Christian",Christian Braun,1,2022,2026,christian_braun,christian_braun,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00,2025-26
1642886,"Brea, Koby",Koby Brea,1,2025,2026,kobe_brea,koby_brea,1610612756,Phoenix,Suns,PHX,suns,suns,Y,11,2025-26
1628969,"Bridges, Mikal",Mikal Bridges,1,2018,2026,mikal_bridges,mikal_bridges,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00,2025-26
1628970,"Bridges, Miles",Miles Bridges,1,2018,2026,miles_bridges,miles_bridges,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00,2025-26
1628415,"Brooks, Dillon",Dillon Brooks,1,2017,2026,dillon_brooks,dillon_brooks,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00,2025-26
1641780,"Broome, Johni",Johni Broome,1,2025,2026,johni_broome,johni_broome,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11,2025-26
1628971,"Brown, Bruce",Bruce Brown,1,2018,2026,bruce_brown,bruce_brown,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01,2025-26
1627759,"Brown, Jaylen",Jaylen Brown,1,2016,2026,jaylen_brown,jaylen_brown,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00,2025-26
1641738,"Brown, Kobe",Kobe Brown,1,2023,2026,kobe_brown,kobe_brown,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11,2025-26
1642468,"Brown II, Darius",Darius Brown II,0,2025,2025,darius_brown,darius_brown_ii,0,,,,,,Y,11,2025-26
1628973,"Brunson, Jalen",Jalen Brunson,1,2018,2026,jalen_brunson,jalen_brunson,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00,2025-26
1642868,"Bryant, Carter",Carter Bryant,1,2025,2026,carter_bryant,carter_bryant,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11,2025-26
1628418,"Bryant, Thomas",Thomas Bryant,1,2017,2026,thomas_bryant,thomas_bryant,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01,2025-26
1641723,"Bufkin, Kobe",Kobe Bufkin,0,2023,2026,kobe_bufkin,kobe_bufkin,0,,,,,,Y,11,2025-26
1631174,"Burton, Tyler",Tyler Burton,0,2025,2025,tyler_burton,tyler_burton,0,,,,,,Y,11,2025-26
202710,"Butler III, Jimmy",Jimmy Butler III,1,2011,2026,jimmy_butler,jimmy_butler_iii,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00,2025-26
1641824,"Buzelis, Matas",Matas Buzelis,1,2024,2026,matas_buzelis,matas_buzelis,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01,2025-26
1631288,"Cain, Jamal",Jamal Cain,1,2022,2026,jamal_cain,jamal_cain,1610612753,Orlando,Magic,ORL,magic,magic,Y,01,2025-26
203484,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,1,2013,2026,kentavious_caldwell-pope,kentavious_caldwell-pope,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00,2025-26
1641739,"Camara, Toumani",Toumani Camara,1,2023,2026,toumani_camara,toumani_camara,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00,2025-26
203991,"Capela, Clint",Clint Capela,1,2014,2026,clint_capela,clint_capela,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01,2025-26
1642928,"Cardwell, Dylan",Dylan Cardwell,1,2025,2026,dylan_cardwell,dylan_cardwell,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11,2025-26
1642382,"Carlson, Branden",Branden Carlson,1,2024,2026,branden_carlson,branden_carlson,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01,2025-26
1642267,"Carrington, Bub",Bub Carrington,1,2024,2026,carlton_carrington,bub_carrington,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00,2025-26
1642269,"Carter, Devin",Devin Carter,1,2024,2026,tmp_devin_carter,devin_carter,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11,2025-26
1628975,"Carter, Jevon",Jevon Carter,1,2018,2026,jevon_carter,jevon_carter,1610612753,Orlando,Magic,ORL,magic,magic,Y,01,2025-26
1628976,"Carter Jr., Wendell",Wendell Carter Jr.,1,2018,2026,wendell_carter_jr,wendell_carter_jr,1610612753,Orlando,Magic,ORL,magic,magic,Y,00,2025-26
1627936,"Caruso, Alex",Alex Caruso,1,2017,2026,alex_caruso,alex_caruso,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01,2025-26
1642264,"Castle, Stephon",Stephon Castle,1,2024,2026,stephen_castle,stephon_castle,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00,2025-26
1630658,"Castleton, Colin",Colin Castleton,1,2023,2026,colin_castleton,colin_castleton,1610612753,Orlando,Magic,ORL,magic,magic,Y,11,2025-26
1630577,"Champagnie, Julian",Julian Champagnie,1,2022,2026,julian_champagnie,julian_champagnie,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01,2025-26
1630551,"Champagnie, Justin",Justin Champagnie,1,2021,2026,justin_champagnie,justin_champagnie,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,01,2025-26
1631113,"Chandler, Kennedy",Kennedy Chandler,0,2022,2025,kennedy_chandler,kennedy_chandler,0,,,,,,Y,11,2025-26
1642353,"Christie, Cam",Cam Christie,1,2024,2026,cam_christie,cam_christie,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01,2025-26
1631108,"Christie, Max",Max Christie,1,2022,2026,max_christie,max_christie,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01,2025-26
1630619,"Cisse, Moussa",Moussa Cisse,1,2025,2026,tmp_moussa_cisse,moussa_cisse,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,11,2025-26
1631321,"Cissoko, Sidy",Sidy Cissoko,1,2023,2026,sidy_cissoko,sidy_cissoko,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01,2025-26
1641740,"Clark, Jaylen",Jaylen Clark,1,2023,2026,jaylen_clark,jaylen_clark,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01,2025-26
1629634,"Clarke, Brandon",Brandon Clarke,1,2019,2025,brandon_clarke,brandon_clarke,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00,2025-26
203903,"Clarkson, Jordan",Jordan Clarkson,1,2014,2026,jordan_clarkson,jordan_clarkson,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01,2025-26
1629651,"Claxton, Nic",Nic Claxton,1,2019,2026,nicolas_claxton,nic_claxton,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01,2025-26
1642383,"Clayton Jr., Walter",Walter Clayton Jr.,1,2025,2026,walter_clayton_jr,walter_clayton_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00,2025-26
1642363,"Clifford, Nique",Nique Clifford,1,2025,2026,nique_clifford,nique_clifford,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00,2025-26
1642270,"Clingan, Donovan",Donovan Clingan,1,2024,2026,donovan_clingan,donovan_clingan,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00,2025-26
1641730,"Clowney, Noah",Noah Clowney,1,2023,2026,noah_clowney,noah_clowney,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01,2025-26
1629599,"Coffey, Amir",Amir Coffey,1,2019,2026,amir_coffey,amir_coffey,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01,2025-26
1642268,"Collier, Isaiah",Isaiah Collier,1,2024,2026,tmp_isaiah_collier,isaiah_collier,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00,2025-26
1628381,"Collins, John",John Collins,1,2017,2026,john_collins,john_collins,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00,2025-26
1628380,"Collins, Zach",Zach Collins,1,2017,2026,zach_collins,zach_collins,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01,2025-26
201144,"Conley, Mike",Mike Conley,1,2007,2026,mike_conley,mike_conley,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00,2025-26
1626192,"Connaughton, Pat",Pat Connaughton,1,2015,2026,pat_connaughton,pat_connaughton,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00,2025-26
1631451,"Cooke, Javonte",Javonte Cooke,0,2025,2025,javonte_cooke,javonte_cooke,0,,,,,,Y,11,2025-26
1630536,"Cooper, Sharife",Sharife Cooper,1,2021,2026,sharife_cooper,sharife_cooper,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11,2025-26
1641731,"Coulibaly, Bilal",Bilal Coulibaly,1,2023,2026,bilal_coulibaly,bilal_coulibaly,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00,2025-26
1642907,"Coward, Cedric",Cedric Coward,1,2025,2026,cedric_coward,cedric_coward,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00,2025-26
1642384,"Crawford, Isaiah",Isaiah Crawford,1,2024,2026,isaiah_crawford,isaiah_crawford,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11,2025-26
1643018,"Cryer, LJ",LJ Cryer,1,2025,2026,lj_cryer,lj_cryer,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11,2025-26
1630595,"Cunningham, Cade",Cade Cunningham,1,2021,2026,cade_cunningham,cade_cunningham,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00,2025-26
203552,"Curry, Seth",Seth Curry,1,2013,2026,seth_curry,seth_curry,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01,2025-26
201939,"Curry, Stephen",Stephen Curry,1,2009,2026,stephen_curry,stephen_curry,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00,2025-26
1642359,"Dadiet, Pacôme",Pacôme Dadiet,1,2024,2026,pacome_dadiet,pacôme_dadiet,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11,2025-26
1630700,"Daniels, Dyson",Dyson Daniels,1,2022,2026,dyson_daniels,dyson_daniels,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01,2025-26
1642368,"Dante, N'Faly",N'Faly Dante,0,2024,2025,nfaly_dante,nfaly_dante,0,,,,,,Y,11,2025-26
203076,"Davis, Anthony",Anthony Davis,1,2012,2026,anthony_davis,anthony_davis,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00,2025-26
1631120,"Davison, JD",JD Davison,1,2022,2026,jd_davison,jd_davison,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11,2025-26
201942,"DeRozan, DeMar",DeMar DeRozan,1,2009,2026,demar_derozan,demar_derozan,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00,2025-26
1642484,"Dennis, RayJ",RayJ Dennis,1,2024,2026,rayj_dennis,rayj_dennis,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11,2025-26
1628978,"DiVincenzo, Donte",Donte DiVincenzo,1,2018,2026,donte_divincenzo,donte_divincenzo,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01,2025-26
1631217,"Diabaté, Moussa",Moussa Diabaté,1,2022,2026,moussa_diabate,moussa_diabaté,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01,2025-26
1642885,"Diawara, Mohamed",Mohamed Diawara,1,2025,2026,mohamed_diawara,mohamed_diawara,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11,2025-26
1641711,"Dick, Gradey",Gradey Dick,1,2023,2026,gradey_dick,gradey_dick,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01,2025-26
1630621,"Dickinson, Hunter",Hunter Dickinson,1,2025,2025,hunter_dickinson,hunter_dickinson,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11,2025-26
1631172,"Dieng, Ousmane",Ousmane Dieng,1,2022,2026,ousmane_dieng,ousmane_dieng,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01,2025-26
1642265,"Dillingham, Rob",Rob Dillingham,1,2024,2026,rob_dillingham,rob_dillingham,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01,2025-26
1629029,"Dončić, Luka",Luka Dončić,1,2018,2026,luka_don,luka_dončić,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00,2025-26
1629652,"Dort, Luguentz",Luguentz Dort,1,2019,2026,luguentz_dort,luguentz_dort,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01,2025-26
1630245,"Dosunmu, Ayo",Ayo Dosunmu,1,2021,2026,ayo_dosunmu,ayo_dosunmu,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00,2025-26
203083,"Drummond, Andre",Andre Drummond,1,2012,2026,andre_drummond,andre_drummond,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00,2025-26
1627739,"Dunn, Kris",Kris Dunn,1,2016,2026,kris_dunn,kris_dunn,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01,2025-26
1642346,"Dunn, Ryan",Ryan Dunn,1,2024,2026,ryan_dunn,ryan_dunn,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00,2025-26
201142,"Durant, Kevin",Kevin Durant,1,2007,2026,kevin_durant,kevin_durant,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00,2025-26
1631105,"Duren, Jalen",Jalen Duren,1,2022,2026,jalen_duren,jalen_duren,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00,2025-26
1642856,"Dëmin, Egor",Egor Dëmin,1,2025,2026,tmp_egor_demin,egor_dëmin,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00,2025-26
1631106,"Eason, Tari",Tari Eason,1,2022,2026,tari_eason,tari_eason,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00,2025-26
1641744,"Edey, Zach",Zach Edey,1,2024,2026,zach_edey,zach_edey,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00,2025-26
1642845,"Edgecombe, VJ",VJ Edgecombe,1,2025,2026,valdez_edgecombe,vj_edgecombe,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00,2025-26
1630162,"Edwards, Anthony",Anthony Edwards,1,2020,2026,anthony_edwards,anthony_edwards,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00,2025-26
1642348,"Edwards, Justin",Justin Edwards,1,2024,2026,tmp_justin_edwards,justin_edwards,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11,2025-26
1631165,"Ellis, Keon",Keon Ellis,1,2022,2026,keon_ellis,keon_ellis,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01,2025-26
203954,"Embiid, Joel",Joel Embiid,1,2014,2026,joel_embiid,joel_embiid,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00,2025-26
1642400,"Enaruna, Tristan",Tristan Enaruna,1,2025,2026,tristan_enaruna,tristan_enaruna,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11,2025-26
1642855,"Essengue, Noa",Noa Essengue,1,2025,2026,tmp_noa_essengue,noa_essengue,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00,2025-26
1630623,"Etienne, Tyson",Tyson Etienne,1,2024,2025,tyson_etienne,tyson_etienne,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11,2025-26
1629234,"Eubanks, Drew",Drew Eubanks,1,2018,2026,drew_eubanks,drew_eubanks,1610612758,Sacramento,Kings,SAC,kings,kings,Y,01,2025-26
1641787,"Evbuomwan, Tosan",Tosan Evbuomwan,1,2023,2025,tosan_evbuomwan,tosan_evbuomwan,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11,2025-26
1642847,"Fears, Jeremiah",Jeremiah Fears,1,2025,2026,jeremiah_fears,jeremiah_fears,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00,2025-26
1642271,"Filipowski, Kyle",Kyle Filipowski,1,2024,2026,kyle_filipowski,kyle_filipowski,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00,2025-26
1627827,"Finney-Smith, Dorian",Dorian Finney-Smith,1,2016,2026,dorian_finney-smith,dorian_finney-smith,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00,2025-26
1642843,"Flagg, Cooper",Cooper Flagg,1,2025,2026,tmp_cooper_flagg,cooper_flagg,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00,2025-26
1642853,"Fleming, Rasheer",Rasheer Fleming,1,2025,2026,rasheer_fleming,rasheer_fleming,1610612756,Phoenix,Suns,PHX,suns,suns,Y,11,2025-26
1642280,"Flowers, Trentyn",Trentyn Flowers,0,2024,2025,trentyn_flowers,trentyn_flowers,0,,,,,,Y,11,2025-26
1631323,"Fontecchio, Simone",Simone Fontecchio,1,2022,2026,simone_fontecchio,simone_fontecchio,1610612748,Miami,Heat,MIA,heat,heat,Y,00,2025-26
1628368,"Fox, De'Aaron",De'Aaron Fox,1,2017,2026,de'aaron_fox,deaaron_fox,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00,2025-26
1642402,"Freeman, Enrique",Enrique Freeman,1,2024,2026,enrique_freeman,enrique_freeman,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,11,2025-26
1628365,"Fultz, Markelle",Markelle Fultz,0,2017,2025,markelle_fultz,markelle_fultz,0,,,,,,Y,11,2025-26
1642277,"Furphy, Johnny",Johnny Furphy,1,2024,2026,johnny_furphy,johnny_furphy,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01,2025-26
1629655,"Gafford, Daniel",Daniel Gafford,1,2019,2026,daniel_gafford,daniel_gafford,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01,2025-26
1643158,"Garcia, Andersson",Andersson Garcia,0,2025,2025,andersson_garcia,andersson_garcia,0,,,,,,Y,11,2025-26
1642066,"Gardner, Myron",Myron Gardner,1,2025,2026,myron_gardner,myron_gardner,1610612748,Miami,Heat,MIA,heat,heat,Y,11,2025-26
1629636,"Garland, Darius",Darius Garland,1,2019,2026,darius_garland,darius_garland,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00,2025-26
1630568,"Garza, Luka",Luka Garza,1,2021,2026,luka_garza,luka_garza,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01,2025-26
1641718,"George, Keyonte",Keyonte George,1,2023,2026,keyonte_george,keyonte_george,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00,2025-26
1642273,"George, Kyshawn",Kyshawn George,1,2024,2026,kyshawn_george,kyshawn_george,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00,2025-26
202331,"George, Paul",Paul George,1,2010,2026,paul_george,paul_george,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00,2025-26
